train_loss_step,epoch,step,val_loss,train_loss_epoch
1.3974840641021729,0,0,,
1.4002889394760132,0,1,,
1.334540843963623,0,2,,
1.2470108270645142,0,3,,
1.4151192903518677,0,4,,
1.1411339044570923,0,5,,
1.1151999235153198,0,6,,
1.1324290037155151,0,7,,
1.1559484004974365,0,8,,
0.9818231463432312,0,9,,
1.066847562789917,0,10,,
1.026158094406128,0,11,,
1.074447512626648,0,12,,
1.1044267416000366,0,13,,
1.0034129619598389,0,14,,
0.9912601709365845,0,15,,
0.9939307570457458,0,16,,
1.012658953666687,0,17,,
0.9641716480255127,0,18,,
1.0035300254821777,0,19,,
1.0572292804718018,0,20,,
0.9860537052154541,0,21,,
0.9201532602310181,0,22,,
0.989341676235199,0,23,,
1.0389527082443237,0,24,,
0.9094372987747192,0,25,,
0.9298899173736572,0,26,,
0.9981025457382202,0,27,,
0.9433029294013977,0,28,,
0.9766259789466858,0,29,,
0.8725318908691406,0,30,,
0.8938168883323669,0,31,,
1.0182600021362305,0,32,,
0.8983656764030457,0,33,,
0.9530638456344604,0,34,,
0.9513869285583496,0,35,,
0.9012235403060913,0,36,,
0.9518200159072876,0,37,,
0.9471009969711304,0,38,,
0.8180047869682312,0,39,,
0.9458621740341187,0,40,,
0.887730598449707,0,41,,
0.8785352110862732,0,42,,
0.8945403099060059,0,43,,
0.8238588571548462,0,44,,
0.8480523824691772,0,45,,
0.9313201904296875,0,46,,
0.901968240737915,0,47,,
0.8493314981460571,0,48,,
0.8960486650466919,0,49,,
0.8916682600975037,0,50,,
0.9292888045310974,0,51,,
0.8462828397750854,0,52,,
0.9241302609443665,0,53,,
0.8735286593437195,0,54,,
0.8904922008514404,0,55,,
0.8932759761810303,0,56,,
0.8514913320541382,0,57,,
0.7567554116249084,0,58,,
0.8684806227684021,0,59,,
0.8162944912910461,0,60,,
0.8925516605377197,0,61,,
0.8759558200836182,0,62,,
0.7988600730895996,0,63,,
0.7784945964813232,0,64,,
0.8318092823028564,0,65,,
0.8705576658248901,0,66,,
0.8484160304069519,0,67,,
0.7584250569343567,0,68,,
0.7812555432319641,0,69,,
0.8381134867668152,0,70,,
0.8564659357070923,0,71,,
0.7764509320259094,0,72,,
0.7748410105705261,0,73,,
0.7794550061225891,0,74,,
0.8103558421134949,0,75,,
0.8536390662193298,0,76,,
0.7864381670951843,0,77,,
0.801774263381958,0,78,,
0.7931833267211914,0,79,,
0.8619649410247803,0,80,,
0.7740508317947388,0,81,,
0.825106143951416,0,82,,
0.7853249907493591,0,83,,
0.8711023330688477,0,84,,
0.808388888835907,0,85,,
0.8506777882575989,0,86,,
0.902613639831543,0,87,,
0.7437400221824646,0,88,,
0.8018744587898254,0,89,,
0.7760617733001709,0,90,,
0.8643755912780762,0,91,,
0.77024245262146,0,92,,
0.8499488830566406,0,93,,
0.8114091157913208,0,94,,
0.8306860327720642,0,95,,
0.7611278295516968,0,96,,
0.8122192621231079,0,97,,
0.7935684323310852,0,98,,
0.8252082467079163,0,99,,
0.7904272675514221,0,100,,
0.702758252620697,0,101,,
0.8321309089660645,0,102,,
0.8112461566925049,0,103,,
0.8390309810638428,0,104,,
0.7257662415504456,0,105,,
