val_loss,epoch,step,train_loss
,111,32031,0.17788082361221313
0.18027497828006744,112,32317,
,112,32317,0.17788106203079224
0.18038712441921234,113,32603,
,113,32603,0.17782720923423767
0.18018661439418793,114,32889,
,114,32889,0.17785415053367615
0.18022441864013672,115,33175,
,115,33175,0.17781904339790344
0.18030303716659546,116,33461,
,116,33461,0.17780958116054535
0.18018604815006256,117,33747,
,117,33747,0.17777195572853088
0.18007031083106995,118,34033,
,118,34033,0.17776647210121155
0.18013016879558563,119,34319,
,119,34319,0.1777266412973404
0.18010935187339783,120,34605,
,120,34605,0.17772141098976135
0.18012379109859467,121,34891,
,121,34891,0.17767666280269623
0.18013077974319458,122,35177,
,122,35177,0.1776944100856781
0.18012860417366028,123,35463,
,123,35463,0.17768016457557678
0.1800379604101181,124,35749,
,124,35749,0.1776452511548996
0.18001408874988556,125,36035,
,125,36035,0.17763009667396545
0.18005508184432983,126,36321,
,126,36321,0.1776086837053299
0.18010684847831726,127,36607,
,127,36607,0.17761191725730896
0.1800043284893036,128,36893,
,128,36893,0.17760027945041656
0.17999868094921112,129,37179,
,129,37179,0.17756743729114532
0.1799352616071701,130,37465,
,130,37465,0.17757411301136017
0.17990048229694366,131,37751,
,131,37751,0.17754210531711578
0.17994070053100586,132,38037,
,132,38037,0.17750631272792816
0.17996372282505035,133,38323,
,133,38323,0.1775403469800949
0.17989841103553772,134,38609,
,134,38609,0.17747919261455536
0.17990565299987793,135,38895,
,135,38895,0.17748728394508362
0.17998015880584717,136,39181,
,136,39181,0.17745526134967804
0.1798456907272339,137,39467,
,137,39467,0.17746151983737946
0.17987599968910217,138,39753,
,138,39753,0.17744390666484833
0.17986835539340973,139,40039,
,139,40039,0.17741526663303375
0.179910346865654,140,40325,
,140,40325,0.17739607393741608
0.17981009185314178,141,40611,
,141,40611,0.17738094925880432
0.1798936128616333,142,40897,
,142,40897,0.17737410962581635
0.17972442507743835,143,41183,
,143,41183,0.17734088003635406
0.1798655241727829,144,41469,
,144,41469,0.1773574948310852
0.1797584444284439,145,41755,
,145,41755,0.17735323309898376
0.17978444695472717,146,42041,
,146,42041,0.1773177683353424
0.17967888712882996,147,42327,
,147,42327,0.17731909453868866
0.1797744184732437,148,42613,
,148,42613,0.17727714776992798
0.17973202466964722,149,42899,
,149,42899,0.17728981375694275
0.17977312207221985,150,43185,
,150,43185,0.17725682258605957
0.17990049719810486,151,43471,
,151,43471,0.17726640403270721
0.17987917363643646,152,43757,
,152,43757,0.17722901701927185
0.17972812056541443,153,44043,
,153,44043,0.17722928524017334
0.17968769371509552,154,44329,
,154,44329,0.17720676958560944
0.17975486814975739,155,44615,
,155,44615,0.17719650268554688
0.17977167665958405,156,44901,
,156,44901,0.1771925985813141
0.1800309270620346,157,45187,
,157,45187,0.17716245353221893
0.17970436811447144,158,45473,
,158,45473,0.17718562483787537
0.17987371981143951,159,45759,
,159,45759,0.17715144157409668
0.17980140447616577,160,46045,
,160,46045,0.177131786942482
0.17982181906700134,161,46331,
,161,46331,0.17711661756038666
0.17958928644657135,162,46617,
,162,46617,0.17711801826953888
0.1796511709690094,163,46903,
,163,46903,0.17713133990764618
0.17960438132286072,164,47189,
,164,47189,0.1770850121974945
0.17965996265411377,165,47475,
,165,47475,0.17709650099277496
0.17966696619987488,166,47761,
,166,47761,0.17708222568035126
0.17954227328300476,167,48047,
,167,48047,0.17705665528774261
0.1795959770679474,168,48333,
,168,48333,0.17706705629825592
0.17955747246742249,169,48619,
,169,48619,0.17702716588974
0.17961594462394714,170,48905,
,170,48905,0.17700804769992828
0.1796719878911972,171,49191,
,171,49191,0.1770370453596115
0.17970220744609833,172,49477,
,172,49477,0.17703834176063538
0.1796078383922577,173,49763,
,173,49763,0.1770089566707611
0.17953737080097198,174,50049,
,174,50049,0.17697542905807495
0.17960718274116516,175,50335,
,175,50335,0.17698915302753448
0.17957086861133575,176,50621,
,176,50621,0.17696771025657654
0.1795487403869629,177,50907,
,177,50907,0.17695352435112
0.17956659197807312,178,51193,
,178,51193,0.17696481943130493
0.17952817678451538,179,51479,
,179,51479,0.17694078385829926
0.17946290969848633,180,51765,
,180,51765,0.176905557513237
0.17950350046157837,181,52051,
,181,52051,0.1769174039363861
0.17947790026664734,182,52337,
,182,52337,0.17692066729068756
0.17959381639957428,183,52623,
,183,52623,0.176901713013649
0.17958882451057434,184,52909,
,184,52909,0.17689856886863708
0.17966964840888977,185,53195,
,185,53195,0.1768641471862793
0.17951521277427673,186,53481,
,186,53481,0.1768648773431778
0.17945991456508636,187,53767,
,187,53767,0.17688459157943726
0.17941434681415558,188,54053,
,188,54053,0.1768425703048706
0.17945361137390137,189,54339,
,189,54339,0.1768185943365097
0.17936863005161285,190,54625,
,190,54625,0.1768471598625183
0.17932134866714478,191,54911,
,191,54911,0.17683032155036926
0.17946814000606537,192,55197,
,192,55197,0.1767725646495819
0.17945745587348938,193,55483,
,193,55483,0.17681357264518738
0.17934304475784302,194,55769,
,194,55769,0.17679578065872192
0.17956261336803436,195,56055,
,195,56055,0.17679014801979065
0.17945563793182373,196,56341,
,196,56341,0.17677468061447144
0.1793578714132309,197,56627,
,197,56627,0.17673660814762115
0.17928428947925568,198,56913,
,198,56913,0.17673441767692566
0.17929334938526154,199,57199,
,199,57199,0.17676657438278198
0.179328054189682,200,57485,
,200,57485,0.1767348349094391
0.17936186492443085,201,57771,
,201,57771,0.17673009634017944
0.17933815717697144,202,58057,
,202,58057,0.17675580084323883
0.1793331652879715,203,58343,
,203,58343,0.17670679092407227
0.1793466955423355,204,58629,
,204,58629,0.17672212421894073
0.17931877076625824,205,58915,
,205,58915,0.17669378221035004
0.17928537726402283,206,59201,
,206,59201,0.1766829490661621
0.1792672574520111,207,59487,
,207,59487,0.1766577959060669
0.1792868971824646,208,59773,
,208,59773,0.17667071521282196
0.17920729517936707,209,60059,
,209,60059,0.1766824871301651
0.179202601313591,210,60345,
,210,60345,0.1766459047794342
0.1791803240776062,211,60631,
,211,60631,0.1766519397497177
0.1792108714580536,212,60917,
,212,60917,0.17664675414562225
0.17917457222938538,213,61203,
,213,61203,0.17662404477596283
0.17932315170764923,214,61489,
,214,61489,0.17661425471305847
0.17917825281620026,215,61775,
,215,61775,0.17659808695316315
0.17922084033489227,216,62061,
,216,62061,0.17660605907440186
0.17920418083667755,217,62347,
,217,62347,0.17658403515815735
0.17917029559612274,218,62633,
,218,62633,0.17656482756137848
0.17922498285770416,219,62919,
,219,62919,0.1765805333852768
0.17912496626377106,220,63205,
,220,63205,0.17656947672367096
0.17919163405895233,221,63491,
,221,63491,0.17655138671398163
0.17909789085388184,222,63777,
,222,63777,0.17654693126678467
0.17917956411838531,223,64063,
,223,64063,0.17653551697731018
0.1791432499885559,224,64349,
,224,64349,0.17647619545459747
0.17905502021312714,225,64635,
,225,64635,0.17653897404670715
0.1791357845067978,226,64921,
,226,64921,0.17649932205677032
0.17916718125343323,227,65207,
,227,65207,0.17650866508483887
0.17906847596168518,228,65493,
,228,65493,0.17650319635868073
0.17909318208694458,229,65779,
,229,65779,0.17649391293525696
0.1790129542350769,230,66065,
,230,66065,0.1764993518590927
0.1791708767414093,231,66351,
,231,66351,0.17648915946483612
0.179063081741333,232,66637,
,232,66637,0.17647463083267212
0.17914630472660065,233,66923,
,233,66923,0.17646147310733795
0.17921780049800873,234,67209,
,234,67209,0.1764584630727768
0.17905902862548828,235,67495,
,235,67495,0.1764751374721527
0.17912700772285461,236,67781,
,236,67781,0.17643989622592926
0.17921759188175201,237,68067,
,237,68067,0.17642293870449066
0.17906352877616882,238,68353,
,238,68353,0.1764138638973236
0.17910347878932953,239,68639,
,239,68639,0.1764208823442459
0.17909346520900726,240,68925,
,240,68925,0.17643508315086365
0.1790587455034256,241,69211,
,241,69211,0.17639562487602234
0.17900635302066803,242,69497,
,242,69497,0.17640571296215057
0.1789972335100174,243,69783,
,243,69783,0.1764083355665207
0.17905227839946747,244,70069,
,244,70069,0.1763712465763092
0.17897553741931915,245,70355,
,245,70355,0.17638884484767914
0.17889979481697083,246,70641,
,246,70641,0.17635411024093628
0.1790596842765808,247,70927,
,247,70927,0.1763777881860733
0.17895227670669556,248,71213,
,248,71213,0.17638394236564636
0.17899435758590698,249,71499,
,249,71499,0.176359161734581
0.17896494269371033,250,71785,
,250,71785,0.1763538420200348
0.1790194809436798,251,72071,
,251,72071,0.1763637512922287
0.17893706262111664,252,72357,
,252,72357,0.1763329803943634
0.17889584600925446,253,72643,
,253,72643,0.17633318901062012
0.17902196943759918,254,72929,
,254,72929,0.1763145476579666
0.1789274960756302,255,73215,
,255,73215,0.17632924020290375
0.17891839146614075,256,73501,
,256,73501,0.17631110548973083
0.1789676398038864,257,73787,
,257,73787,0.1763106733560562
0.17894290387630463,258,74073,
,258,74073,0.17630846798419952
0.17893922328948975,259,74359,
,259,74359,0.17632445693016052
0.1789141744375229,260,74645,
,260,74645,0.17629246413707733
0.17888569831848145,261,74931,
,261,74931,0.17628391087055206
0.17890243232250214,262,75217,
,262,75217,0.1762801557779312
0.17890167236328125,263,75503,
,263,75503,0.17625047266483307
0.17890127003192902,264,75789,
,264,75789,0.1762535125017166
0.1789209097623825,265,76075,
,265,76075,0.17628011107444763
0.1789526343345642,266,76361,
,266,76361,0.17627839744091034
0.17886531352996826,267,76647,
,267,76647,0.176249161362648
0.17893512547016144,268,76933,
,268,76933,0.1762312352657318
0.1789574772119522,269,77219,
,269,77219,0.17628052830696106
0.17899008095264435,270,77505,
,270,77505,0.1762283593416214
0.17884793877601624,271,77791,
,271,77791,0.176251620054245
0.17879179120063782,272,78077,
,272,78077,0.17621460556983948
0.17882345616817474,273,78363,
,273,78363,0.17620454728603363
0.1788591593503952,274,78649,
,274,78649,0.17619404196739197
0.17883223295211792,275,78935,
,275,78935,0.17617833614349365
0.17894521355628967,276,79221,
,276,79221,0.1762266755104065
0.17882250249385834,277,79507,
,277,79507,0.17616738379001617
0.17893767356872559,278,79793,
,278,79793,0.1762053221464157
0.17884697020053864,279,80079,
,279,80079,0.17619185149669647
0.17886433005332947,280,80365,
,280,80365,0.17617394030094147
0.1788751631975174,281,80651,
,281,80651,0.17618191242218018
0.17902952432632446,282,80937,
,282,80937,0.17619389295578003
0.1789015829563141,283,81223,
,283,81223,0.17617470026016235
0.17878520488739014,284,81509,
,284,81509,0.17615939676761627
0.1788015216588974,285,81795,
,285,81795,0.17613263428211212
0.17883330583572388,286,82081,
,286,82081,0.17616677284240723
0.17882151901721954,287,82367,
,287,82367,0.17614026367664337
0.17879396677017212,288,82653,
,288,82653,0.17613644897937775
0.1787516176700592,289,82939,
,289,82939,0.17612051963806152
0.17874988913536072,290,83225,
,290,83225,0.17609849572181702
0.17875729501247406,291,83511,
,291,83511,0.17611703276634216
0.1787991225719452,292,83797,
,292,83797,0.17610280215740204
0.17876113951206207,293,84083,
,293,84083,0.17613250017166138
0.1788189709186554,294,84369,
,294,84369,0.1760970950126648
0.1788032203912735,295,84655,
,295,84655,0.17612655460834503
0.17884033918380737,296,84941,
,296,84941,0.17610977590084076
0.1787257045507431,297,85227,
,297,85227,0.17607878148555756
0.17877554893493652,298,85513,
,298,85513,0.17609021067619324
0.17878425121307373,299,85799,
,299,85799,0.17609019577503204
0.17872504889965057,300,86085,
,300,86085,0.17607036232948303
0.17878501117229462,301,86371,
,301,86371,0.1760786473751068
0.1787693202495575,302,86657,
,302,86657,0.17607498168945312
0.1788112372159958,303,86943,
,303,86943,0.17605438828468323
0.17873790860176086,304,87229,
,304,87229,0.1760767549276352
0.17867854237556458,305,87515,
,305,87515,0.1760677695274353
0.1786804348230362,306,87801,
,306,87801,0.17605073750019073
0.17878997325897217,307,88087,
,307,88087,0.17603503167629242
0.17870217561721802,308,88373,
,308,88373,0.1760246604681015
0.17876392602920532,309,88659,
,309,88659,0.17604723572731018
0.17890450358390808,310,88945,
,310,88945,0.17602229118347168
0.17860279977321625,311,89231,
,311,89231,0.17601919174194336
0.17869195342063904,312,89517,
,312,89517,0.17600186169147491
0.17868900299072266,313,89803,
,313,89803,0.1760074496269226
0.17867429554462433,314,90089,
,314,90089,0.17604275047779083
0.17858116328716278,315,90375,
,315,90375,0.1759849637746811
0.1786746382713318,316,90661,
,316,90661,0.17600543797016144
0.17864282429218292,317,90947,
,317,90947,0.17602653801441193
0.1785854697227478,318,91233,
,318,91233,0.17599432170391083
0.17867161333560944,319,91519,
,319,91519,0.1759752780199051
0.17863889038562775,320,91805,
,320,91805,0.17597682774066925
0.17864741384983063,321,92091,
,321,92091,0.17597301304340363
0.17864061892032623,322,92377,
,322,92377,0.1759830117225647
0.1786315143108368,323,92663,
,323,92663,0.1759858876466751
0.17874136567115784,324,92949,
,324,92949,0.17596124112606049
0.17856401205062866,325,93235,
,325,93235,0.17594876885414124
0.1786649525165558,326,93521,
,326,93521,0.1759537309408188
0.17862342298030853,327,93807,
,327,93807,0.1759750247001648
0.17868316173553467,328,94093,
,328,94093,0.17598164081573486
0.17862533032894135,329,94379,
,329,94379,0.17595429718494415
0.17865829169750214,330,94665,
,330,94665,0.17593809962272644
0.1786402314901352,331,94951,
,331,94951,0.17594663798809052
0.17855402827262878,332,95237,
,332,95237,0.17593146860599518
0.1786344200372696,333,95523,
,333,95523,0.1759185642004013
0.178631991147995,334,95809,
,334,95809,0.1759316623210907
0.17852360010147095,335,96095,
,335,96095,0.17594067752361298
0.17861096560955048,336,96381,
,336,96381,0.1759330779314041
0.17862357199192047,337,96667,
,337,96667,0.1759059876203537
0.1785111278295517,338,96953,
,338,96953,0.17589950561523438
0.17848780751228333,339,97239,
,339,97239,0.1759091019630432
0.1786475032567978,340,97525,
,340,97525,0.17591290175914764
0.17861928045749664,341,97811,
,341,97811,0.17587177455425262
0.17871694266796112,342,98097,
,342,98097,0.17588721215724945
0.17848457396030426,343,98383,
,343,98383,0.17590995132923126
0.17858189344406128,344,98669,
,344,98669,0.17588195204734802
0.17859899997711182,345,98955,
,345,98955,0.17591485381126404
0.17867587506771088,346,99241,
,346,99241,0.17587855458259583
0.1786404848098755,347,99527,
,347,99527,0.1758507490158081
0.17860811948776245,348,99813,
,348,99813,0.17587006092071533
0.17861539125442505,349,100099,
,349,100099,0.17584368586540222
0.17854061722755432,350,100385,
,350,100385,0.17586879432201385
0.17845912277698517,351,100671,
,351,100671,0.1758767068386078
0.1786646544933319,352,100957,
,352,100957,0.17584046721458435
0.17854604125022888,353,101243,
,353,101243,0.17585790157318115
0.17846296727657318,354,101529,
,354,101529,0.1758350133895874
0.1785304993391037,355,101815,
,355,101815,0.1758546084165573
0.1785585880279541,356,102101,
,356,102101,0.17582397162914276
0.17857132852077484,357,102387,
,357,102387,0.17581941187381744
0.17849168181419373,358,102673,
,358,102673,0.1758352667093277
0.17840202152729034,359,102959,
,359,102959,0.17582331597805023
0.17853818833827972,360,103245,
,360,103245,0.17582637071609497
0.17842668294906616,361,103531,
,361,103531,0.17580845952033997
0.1784694641828537,362,103817,
,362,103817,0.17581847310066223
0.17844372987747192,363,104103,
,363,104103,0.17582204937934875
0.17854711413383484,364,104389,
,364,104389,0.1758212149143219
0.17862877249717712,365,104675,
,365,104675,0.17580273747444153
0.17846427857875824,366,104961,
,366,104961,0.17578822374343872
0.17843636870384216,367,105247,
,367,105247,0.17578794062137604
0.17842502892017365,368,105533,
,368,105533,0.17578524351119995
0.1785508096218109,369,105819,
,369,105819,0.17578807473182678
0.1784672737121582,370,106105,
,370,106105,0.17580217123031616
0.17850586771965027,371,106391,
,371,106391,0.1757710576057434
0.17842569947242737,372,106677,
,372,106677,0.17577984929084778
0.17845888435840607,373,106963,
,373,106963,0.17577143013477325
0.17852604389190674,374,107249,
,374,107249,0.17576226592063904
0.1785009354352951,375,107535,
,375,107535,0.17577233910560608
0.1784266084432602,376,107821,
,376,107821,0.17576971650123596
0.1784343421459198,377,108107,
,377,108107,0.17576099932193756
0.17846530675888062,378,108393,
,378,108393,0.1757446825504303
0.17846567928791046,379,108679,
,379,108679,0.17576192319393158
0.17867840826511383,380,108965,
,380,108965,0.17576272785663605
0.17846496403217316,381,109251,
,381,109251,0.17572861909866333
0.17848069965839386,382,109537,
,382,109537,0.17574439942836761
0.17858825623989105,383,109823,
,383,109823,0.17574964463710785
0.1784781813621521,384,110109,
,384,110109,0.17576421797275543
0.17846880853176117,385,110395,
,385,110395,0.1757410168647766
0.17848613858222961,386,110681,
,386,110681,0.17572590708732605
0.17844539880752563,387,110967,
,387,110967,0.17572030425071716
0.17837905883789062,388,111253,
,388,111253,0.1757390946149826
0.1785566806793213,389,111539,
,389,111539,0.1757052093744278
0.17843171954154968,390,111825,
,390,111825,0.1757332682609558
0.17838585376739502,391,112111,
,391,112111,0.17569784820079803
0.17831790447235107,392,112397,
,392,112397,0.17571978271007538
0.178403839468956,393,112683,
,393,112683,0.17567992210388184
0.17850662767887115,394,112969,
,394,112969,0.17570331692695618
0.17839504778385162,395,113255,
,395,113255,0.17569370567798615
0.17843064665794373,396,113541,
,396,113541,0.1756962090730667
0.17841024696826935,397,113827,
,397,113827,0.17568497359752655
0.17848922312259674,398,114113,
,398,114113,0.17568905651569366
0.17830975353717804,399,114399,
,399,114399,0.17570160329341888
0.17843347787857056,400,114685,
,400,114685,0.17565852403640747
0.17834025621414185,401,114971,
,401,114971,0.17567186057567596
0.17841540277004242,402,115257,
,402,115257,0.17568321526050568
0.17839977145195007,403,115543,
,403,115543,0.1756717711687088
0.1784098893404007,404,115829,
,404,115829,0.17565801739692688
0.17842619121074677,405,116115,
,405,116115,0.1756584495306015
0.17841672897338867,406,116401,
,406,116401,0.1756606101989746
0.1782924234867096,407,116687,
,407,116687,0.17566709220409393
0.17833492159843445,408,116973,
,408,116973,0.17563842236995697
0.1784583479166031,409,117259,
,409,117259,0.17565050721168518
0.17836719751358032,410,117545,
,410,117545,0.17565158009529114
0.17839647829532623,411,117831,
,411,117831,0.17562618851661682
0.17844465374946594,412,118117,
,412,118117,0.17565976083278656
0.17832529544830322,413,118403,
,413,118403,0.17564208805561066
0.17850275337696075,414,118689,
,414,118689,0.17564253509044647
0.17833951115608215,415,118975,
,415,118975,0.17562495172023773
0.17834219336509705,416,119261,
,416,119261,0.17562319338321686
0.17832112312316895,417,119547,
,417,119547,0.17562320828437805
0.17831699550151825,418,119833,
,418,119833,0.17562277615070343
0.17826969921588898,419,120119,
,419,120119,0.17562180757522583
0.1783333420753479,420,120405,
,420,120405,0.1756267249584198
0.17832577228546143,421,120691,
,421,120691,0.17560485005378723
0.17835167050361633,422,120977,
,422,120977,0.17561110854148865
0.17833951115608215,423,121263,
,423,121263,0.17560555040836334
0.17836129665374756,424,121549,
,424,121549,0.17558550834655762
0.178361713886261,425,121835,
,425,121835,0.1755739003419876
0.1782713383436203,426,122121,
,426,122121,0.17561109364032745
0.17835436761379242,427,122407,
,427,122407,0.1755628138780594
0.1782977133989334,428,122693,
,428,122693,0.1756034791469574
0.1782270222902298,429,122979,
,429,122979,0.17560924589633942
0.17840611934661865,430,123265,
,430,123265,0.17557814717292786
0.17834293842315674,431,123551,
,431,123551,0.1755962371826172
0.17833152413368225,432,123837,
,432,123837,0.17558929324150085
0.17825552821159363,433,124123,
,433,124123,0.1755649894475937
0.17834605276584625,434,124409,
,434,124409,0.17559164762496948
0.1783188134431839,435,124695,
,435,124695,0.17555071413516998
0.17826628684997559,436,124981,
,436,124981,0.17557281255722046
0.17830818891525269,437,125267,
,437,125267,0.17555265128612518
0.17824596166610718,438,125553,
,438,125553,0.17556972801685333
0.17827297747135162,439,125839,
,439,125839,0.17555196583271027
0.1782323271036148,440,126125,
,440,126125,0.17556975781917572
0.17819766700267792,441,126411,
,441,126411,0.17554602026939392
0.17819595336914062,442,126697,
,442,126697,0.17555025219917297
0.17820292711257935,443,126983,
,443,126983,0.1755189448595047
0.17830751836299896,444,127269,
,444,127269,0.17551641166210175
0.1782652735710144,445,127555,
,445,127555,0.17555144429206848
0.17819733917713165,446,127841,
,446,127841,0.1755450814962387
0.1782333254814148,447,128127,
,447,128127,0.17553932964801788
0.17831085622310638,448,128413,
,448,128413,0.17556215822696686
0.17823278903961182,449,128699,
,449,128699,0.1755347102880478
0.17822420597076416,450,128985,
,450,128985,0.17551782727241516
0.17825652658939362,451,129271,
,451,129271,0.17552833259105682
0.17826420068740845,452,129557,
,452,129557,0.17550604045391083
0.17824901640415192,453,129843,
,453,129843,0.17552782595157623
0.17828038334846497,454,130129,
,454,130129,0.17551052570343018
0.17824846506118774,455,130415,
,455,130415,0.1755058467388153
0.17823189496994019,456,130701,
,456,130701,0.17550453543663025
0.178230419754982,457,130987,
,457,130987,0.1754865050315857
0.17823147773742676,458,131273,
,458,131273,0.17551158368587494
0.17817194759845734,459,131559,
,459,131559,0.17552617192268372
0.17828750610351562,460,131845,
,460,131845,0.17551560699939728
0.17833362519741058,461,132131,
,461,132131,0.1754903942346573
0.17816059291362762,462,132417,
,462,132417,0.17549720406532288
0.1782504916191101,463,132703,
,463,132703,0.17548809945583344
0.1783672422170639,464,132989,
,464,132989,0.1754707247018814
0.1782573014497757,465,133275,
,465,133275,0.17548100650310516
0.17828041315078735,466,133561,
