val_loss,epoch,step,train_loss
0.1377343088388443,0,2282,
,0,2282,0.18426480889320374
0.13143669068813324,1,4565,
,1,4565,0.13237982988357544
0.12811873853206635,2,6848,
,2,6848,0.1281723827123642
0.12640617787837982,3,9131,
,3,9131,0.12558428943157196
