val_loss,epoch,step,train_loss
,87,25167,0.17545944452285767
0.17812661826610565,88,25453,
,88,25453,0.1753801554441452
0.17823898792266846,89,25739,
,89,25739,0.17539772391319275
0.17821435630321503,90,26025,
,90,26025,0.1753399670124054
0.17800273001194,91,26311,
,91,26311,0.17534461617469788
0.17815831303596497,92,26597,
,92,26597,0.17529067397117615
0.1780846118927002,93,26883,
,93,26883,0.1752539426088333
0.17794457077980042,94,27169,
,94,27169,0.17525307834148407
0.17810754477977753,95,27455,
,95,27455,0.1752026230096817
0.1780158132314682,96,27741,
,96,27741,0.17518188059329987
0.17798839509487152,97,28027,
,97,28027,0.1751108169555664
0.1779814213514328,98,28313,
,98,28313,0.1751289665699005
0.1778297871351242,99,28599,
,99,28599,0.1750921756029129
0.17796717584133148,100,28885,
,100,28885,0.1750788539648056
0.17786863446235657,101,29171,
,101,29171,0.17502547800540924
0.17789259552955627,102,29457,
,102,29457,0.17500773072242737
0.17770932614803314,103,29743,
,103,29743,0.17498351633548737
0.17778529226779938,104,30029,
,104,30029,0.1749463528394699
0.17773833870887756,105,30315,
,105,30315,0.17492085695266724
0.17789319157600403,106,30601,
,106,30601,0.17488913238048553
0.17771033942699432,107,30887,
,107,30887,0.17486287653446198
0.1778249442577362,108,31173,
,108,31173,0.17484153807163239
0.17777079343795776,109,31459,
,109,31459,0.17484496533870697
0.17776833474636078,110,31745,
,110,31745,0.17481741309165955
0.17784927785396576,111,32031,
,111,32031,0.1747797727584839
0.17764374613761902,112,32317,
,112,32317,0.17476283013820648
0.17746765911579132,113,32603,
,113,32603,0.17471958696842194
0.17753855884075165,114,32889,
,114,32889,0.17471101880073547
0.17761969566345215,115,33175,
,115,33175,0.17469282448291779
0.17757239937782288,116,33461,
,116,33461,0.17468620836734772
0.17762546241283417,117,33747,
,117,33747,0.17462125420570374
0.17762050032615662,118,34033,
,118,34033,0.17462971806526184
0.17749318480491638,119,34319,
,119,34319,0.17459291219711304
0.1775180846452713,120,34605,
,120,34605,0.17459020018577576
0.1778424084186554,121,34891,
,121,34891,0.17451095581054688
0.1777266412973404,122,35177,
,122,35177,0.17452286183834076
0.17754149436950684,123,35463,
,123,35463,0.17451193928718567
0.17733041942119598,124,35749,
,124,35749,0.1744627207517624
0.17747509479522705,125,36035,
,125,36035,0.17444904148578644
0.17747178673744202,126,36321,
,126,36321,0.17446006834506989
0.17739427089691162,127,36607,
,127,36607,0.17442587018013
0.17739981412887573,128,36893,
,128,36893,0.1744229942560196
0.1773478388786316,129,37179,
,129,37179,0.17436526715755463
0.17726033926010132,130,37465,
,130,37465,0.17437535524368286
0.17726632952690125,131,37751,
,131,37751,0.17435455322265625
0.17728453874588013,132,38037,
,132,38037,0.17430925369262695
0.17730624973773956,133,38323,
,133,38323,0.17431050539016724
0.177316814661026,134,38609,
,134,38609,0.1743191033601761
0.1775134801864624,135,38895,
,135,38895,0.17422014474868774
0.177269846200943,136,39181,
,136,39181,0.17427122592926025
0.1773144006729126,137,39467,
,137,39467,0.1741834282875061
0.17758296430110931,138,39753,
,138,39753,0.174200639128685
0.17727960646152496,139,40039,
,139,40039,0.17418168485164642
0.17746736109256744,140,40325,
,140,40325,0.1741807907819748
0.1774292290210724,141,40611,
,141,40611,0.17411640286445618
0.17712143063545227,142,40897,
,142,40897,0.17409588396549225
0.17726033926010132,143,41183,
,143,41183,0.17413948476314545
0.1772044599056244,144,41469,
,144,41469,0.17409275472164154
0.17713099718093872,145,41755,
,145,41755,0.1741013526916504
0.17735137045383453,146,42041,
,146,42041,0.1740286499261856
0.17717358469963074,147,42327,
,147,42327,0.17404775321483612
0.17719559371471405,148,42613,
,148,42613,0.17401689291000366
0.17739100754261017,149,42899,
,149,42899,0.1739790290594101
0.17717190086841583,150,43185,
,150,43185,0.173945352435112
0.17714321613311768,151,43471,
,151,43471,0.17398351430892944
0.1769566535949707,152,43757,
,152,43757,0.17393049597740173
0.17707252502441406,153,44043,
,153,44043,0.17391672730445862
0.1770864725112915,154,44329,
,154,44329,0.1738981306552887
0.17709021270275116,155,44615,
,155,44615,0.1738855093717575
0.17707262933254242,156,44901,
,156,44901,0.17388005554676056
0.1769879013299942,157,45187,
,157,45187,0.17385593056678772
0.17706923186779022,158,45473,
,158,45473,0.17383624613285065
0.17713499069213867,159,45759,
,159,45759,0.1738419234752655
0.17713594436645508,160,46045,
,160,46045,0.17382635176181793
0.17694257199764252,161,46331,
,161,46331,0.1737898588180542
0.17690056562423706,162,46617,
,162,46617,0.17374427616596222
0.17692771553993225,163,46903,
,163,46903,0.17373324930667877
0.1772744357585907,164,47189,
,164,47189,0.1737106740474701
0.17715516686439514,165,47475,
,165,47475,0.17375138401985168
0.17702282965183258,166,47761,
,166,47761,0.17372773587703705
0.17698660492897034,167,48047,
,167,48047,0.17370812594890594
0.1769326776266098,168,48333,
,168,48333,0.1736767441034317
0.17695917189121246,169,48619,
,169,48619,0.17365440726280212
0.17699868977069855,170,48905,
,170,48905,0.17365828156471252
0.1770121157169342,171,49191,
,171,49191,0.17363815009593964
0.17679619789123535,172,49477,
,172,49477,0.17359888553619385
0.17693078517913818,173,49763,
,173,49763,0.17359600961208344
0.17690646648406982,174,50049,
,174,50049,0.1736254245042801
0.17744553089141846,175,50335,
,175,50335,0.17360259592533112
0.1767231971025467,176,50621,
,176,50621,0.17355859279632568
0.17683045566082,177,50907,
,177,50907,0.1735447347164154
0.17688743770122528,178,51193,
,178,51193,0.17355486750602722
0.17676685750484467,179,51479,
,179,51479,0.17348238825798035
0.17696669697761536,180,51765,
,180,51765,0.17350530624389648
0.1768282800912857,181,52051,
,181,52051,0.17349383234977722
0.17669880390167236,182,52337,
,182,52337,0.17349442839622498
0.17677278816699982,183,52623,
,183,52623,0.17343129217624664
0.17679043114185333,184,52909,
,184,52909,0.17342498898506165
0.17688454687595367,185,53195,
,185,53195,0.1734645813703537
0.1767796277999878,186,53481,
,186,53481,0.17340554296970367
0.17678751051425934,187,53767,
,187,53767,0.17342527210712433
0.1768416464328766,188,54053,
,188,54053,0.17338827252388
0.17671212553977966,189,54339,
,189,54339,0.17340166866779327
0.17664287984371185,190,54625,
,190,54625,0.173344686627388
0.17662182450294495,191,54911,
,191,54911,0.17334109544754028
0.17677956819534302,192,55197,
,192,55197,0.17336374521255493
0.17683333158493042,193,55483,
,193,55483,0.17334221303462982
0.177021786570549,194,55769,
,194,55769,0.1732904314994812
0.17674994468688965,195,56055,
,195,56055,0.1732960194349289
0.1765916496515274,196,56341,
,196,56341,0.17331650853157043
0.17664065957069397,197,56627,
,197,56627,0.17328223586082458
0.17671333253383636,198,56913,
,198,56913,0.1732601672410965
0.17665034532546997,199,57199,
,199,57199,0.17332637310028076
0.17674173414707184,200,57485,
,200,57485,0.1731763631105423
0.17664490640163422,201,57771,
,201,57771,0.17324018478393555
0.17682567238807678,202,58057,
,202,58057,0.17321529984474182
0.1767914593219757,203,58343,
,203,58343,0.17319253087043762
0.17650803923606873,204,58629,
,204,58629,0.17321720719337463
0.17662103474140167,205,58915,
,205,58915,0.17315860092639923
0.17663773894309998,206,59201,
,206,59201,0.17316263914108276
0.17655205726623535,207,59487,
,207,59487,0.1731521040201187
0.17648214101791382,208,59773,
,208,59773,0.17310748994350433
0.1764543503522873,209,60059,
,209,60059,0.1731254607439041
0.17651791870594025,210,60345,
,210,60345,0.17312666773796082
0.17662298679351807,211,60631,
,211,60631,0.17309820652008057
0.17676052451133728,212,60917,
,212,60917,0.17310184240341187
0.17678846418857574,213,61203,
,213,61203,0.17306466400623322
0.1764754056930542,214,61489,
,214,61489,0.17306405305862427
0.1764184683561325,215,61775,
,215,61775,0.17304246127605438
0.17640285193920135,216,62061,
,216,62061,0.17306306958198547
0.17652614414691925,217,62347,
,217,62347,0.17302502691745758
0.17635023593902588,218,62633,
,218,62633,0.17301014065742493
0.17652399837970734,219,62919,
,219,62919,0.17298562824726105
0.17659710347652435,220,63205,
,220,63205,0.17300672829151154
0.17656636238098145,221,63491,
,221,63491,0.17303726077079773
0.17647305130958557,222,63777,
,222,63777,0.1729630082845688
0.17635007202625275,223,64063,
,223,64063,0.17293524742126465
0.17643122375011444,224,64349,
,224,64349,0.17292530834674835
0.1765131801366806,225,64635,
,225,64635,0.17292244732379913
0.17648246884346008,226,64921,
,226,64921,0.17292919754981995
0.17627540230751038,227,65207,
,227,65207,0.17287857830524445
0.17645566165447235,228,65493,
,228,65493,0.1728917956352234
0.17637422680854797,229,65779,
,229,65779,0.17285998165607452
0.17641308903694153,230,66065,
,230,66065,0.17289212346076965
0.17644833028316498,231,66351,
,231,66351,0.17288945615291595
0.1765664666891098,232,66637,
,232,66637,0.17286846041679382
0.1764727681875229,233,66923,
,233,66923,0.17288389801979065
0.1764434427022934,234,67209,
,234,67209,0.17281299829483032
0.17625315487384796,235,67495,
,235,67495,0.1728331297636032
0.1764277219772339,236,67781,
,236,67781,0.17278608679771423
0.1764310747385025,237,68067,
,237,68067,0.17277325689792633
0.17635712027549744,238,68353,
,238,68353,0.17282450199127197
0.17635685205459595,239,68639,
,239,68639,0.1728023886680603
0.1764771193265915,240,68925,
,240,68925,0.17277587950229645
0.17643722891807556,241,69211,
,241,69211,0.1727903187274933
0.17634999752044678,242,69497,
,242,69497,0.17277824878692627
0.17665772140026093,243,69783,
,243,69783,0.1727382242679596
0.17630721628665924,244,70069,
,244,70069,0.1727653443813324
0.17637217044830322,245,70355,
,245,70355,0.1727159321308136
0.17659300565719604,246,70641,
,246,70641,0.1727428138256073
0.17624007165431976,247,70927,
,247,70927,0.17271102964878082
0.17624758183956146,248,71213,
,248,71213,0.17272938787937164
0.17631235718727112,249,71499,
,249,71499,0.17265422642230988
0.17636530101299286,250,71785,
,250,71785,0.17270903289318085
0.17629428207874298,251,72071,
,251,72071,0.17267204821109772
0.17637035250663757,252,72357,
,252,72357,0.17260710895061493
0.17647717893123627,253,72643,
,253,72643,0.17266841232776642
0.17628510296344757,254,72929,
,254,72929,0.1725989133119583
0.17621569335460663,255,73215,
,255,73215,0.17263270914554596
0.17653201520442963,256,73501,
,256,73501,0.1726040095090866
0.1763576716184616,257,73787,
,257,73787,0.17260317504405975
0.17635244131088257,258,74073,
,258,74073,0.17261549830436707
0.17663176357746124,259,74359,
,259,74359,0.1726328432559967
0.17630960047245026,260,74645,
,260,74645,0.17260216176509857
0.17618484795093536,261,74931,
,261,74931,0.17257793247699738
0.17624759674072266,262,75217,
,262,75217,0.17252598702907562
0.17622613906860352,263,75503,
,263,75503,0.17255935072898865
0.17628462612628937,264,75789,
,264,75789,0.17256121337413788
0.17626231908798218,265,76075,
,265,76075,0.17254196107387543
0.1761447638273239,266,76361,
,266,76361,0.17246794700622559
0.17609085142612457,267,76647,
,267,76647,0.17251801490783691
0.17610055208206177,268,76933,
,268,76933,0.17250686883926392
0.17634893953800201,269,77219,
,269,77219,0.1724727898836136
0.1761254519224167,270,77505,
,270,77505,0.17247314751148224
0.17614933848381042,271,77791,
,271,77791,0.17248114943504333
0.1761627495288849,272,78077,
,272,78077,0.17242640256881714
0.17621731758117676,273,78363,
,273,78363,0.17245471477508545
0.17609098553657532,274,78649,
,274,78649,0.17245076596736908
0.17611853778362274,275,78935,
,275,78935,0.17242509126663208
0.17611420154571533,276,79221,
,276,79221,0.17243461310863495
0.1761683076620102,277,79507,
,277,79507,0.17243535816669464
0.175996795296669,278,79793,
,278,79793,0.17241625487804413
0.17610269784927368,279,80079,
,279,80079,0.17239007353782654
0.17615702748298645,280,80365,
,280,80365,0.17237824201583862
0.17604586482048035,281,80651,
,281,80651,0.17241592705249786
0.17628884315490723,282,80937,
,282,80937,0.17231634259223938
0.17610548436641693,283,81223,
,283,81223,0.17234501242637634
0.17611023783683777,284,81509,
,284,81509,0.17235662043094635
0.17605829238891602,285,81795,
,285,81795,0.172350212931633
0.17622986435890198,286,82081,
,286,82081,0.17235684394836426
0.17622320353984833,287,82367,
,287,82367,0.1723533570766449
0.17607228457927704,288,82653,
,288,82653,0.1723068356513977
0.1761806458234787,289,82939,
,289,82939,0.1723429560661316
0.1759931445121765,290,83225,
,290,83225,0.1723187416791916
0.1760266125202179,291,83511,
,291,83511,0.17227263748645782
0.17607919871807098,292,83797,
,292,83797,0.1723000556230545
0.1761026680469513,293,84083,
,293,84083,0.17227336764335632
0.1759185791015625,294,84369,
,294,84369,0.17226874828338623
0.176115021109581,295,84655,
,295,84655,0.17223988473415375
0.1760462522506714,296,84941,
,296,84941,0.17222854495048523
0.17603673040866852,297,85227,
,297,85227,0.17221641540527344
0.1759888082742691,298,85513,
,298,85513,0.17226853966712952
0.17615866661071777,299,85799,
,299,85799,0.17225666344165802
0.17614972591400146,300,86085,
,300,86085,0.1722169667482376
0.17599351704120636,301,86371,
,301,86371,0.17220351099967957
0.17618334293365479,302,86657,
,302,86657,0.17221678793430328
0.17604683339595795,303,86943,
,303,86943,0.1721842736005783
0.17597238719463348,304,87229,
,304,87229,0.1721503585577011
0.1759510338306427,305,87515,
,305,87515,0.17219367623329163
0.17604300379753113,306,87801,
,306,87801,0.17222176492214203
0.17602649331092834,307,88087,
,307,88087,0.17216938734054565
0.1761394441127777,308,88373,
,308,88373,0.17216548323631287
0.17597436904907227,309,88659,
,309,88659,0.1721985787153244
0.17640644311904907,310,88945,
,310,88945,0.17216601967811584
0.1760578751564026,311,89231,
,311,89231,0.17214202880859375
0.17596229910850525,312,89517,
,312,89517,0.17210957407951355
0.17610865831375122,313,89803,
,313,89803,0.1721300184726715
0.17593374848365784,314,90089,
,314,90089,0.1721174269914627
0.17606613039970398,315,90375,
,315,90375,0.17214101552963257
0.1761181801557541,316,90661,
,316,90661,0.17212232947349548
0.1761867105960846,317,90947,
,317,90947,0.1720796376466751
0.17594851553440094,318,91233,
,318,91233,0.17209120094776154
0.17610517144203186,319,91519,
,319,91519,0.17207075655460358
0.17593267560005188,320,91805,
,320,91805,0.17204616963863373
0.17602403461933136,321,92091,
,321,92091,0.17203353345394135
0.1760883331298828,322,92377,
,322,92377,0.17202971875667572
0.17612087726593018,323,92663,
,323,92663,0.17205925285816193
0.17615333199501038,324,92949,
,324,92949,0.17204967141151428
0.17597948014736176,325,93235,
,325,93235,0.17200356721878052
0.17625227570533752,326,93521,
,326,93521,0.17200078070163727
0.17597301304340363,327,93807,
,327,93807,0.17198848724365234
0.1759626418352127,328,94093,
,328,94093,0.17202268540859222
0.1762097030878067,329,94379,
,329,94379,0.17197899520397186
0.17601363360881805,330,94665,
,330,94665,0.172026589512825
0.17621451616287231,331,94951,
,331,94951,0.17197854816913605
0.17594727873802185,332,95237,
,332,95237,0.17198719084262848
0.17585401237010956,333,95523,
,333,95523,0.17197836935520172
0.17596374452114105,334,95809,
,334,95809,0.17193493247032166
0.1759103536605835,335,96095,
,335,96095,0.17192679643630981
0.17584535479545593,336,96381,
,336,96381,0.17192120850086212
0.17608623206615448,337,96667,
,337,96667,0.17195889353752136
0.17592871189117432,338,96953,
,338,96953,0.17194513976573944
0.17594093084335327,339,97239,
,339,97239,0.17191700637340546
0.17593789100646973,340,97525,
,340,97525,0.17187009751796722
0.17605003714561462,341,97811,
,341,97811,0.17189384996891022
0.17624489963054657,342,98097,
,342,98097,0.1718669980764389
0.17599432170391083,343,98383,
,343,98383,0.1719207465648651
0.17605285346508026,344,98669,
,344,98669,0.1718926578760147
0.17602874338626862,345,98955,
,345,98955,0.17187537252902985
0.17594310641288757,346,99241,
,346,99241,0.1718396544456482
0.17597456276416779,347,99527,
,347,99527,0.1718605011701584
0.1758258193731308,348,99813,
,348,99813,0.17186278104782104
0.17598171532154083,349,100099,
,349,100099,0.17185088992118835
0.17595785856246948,350,100385,
,350,100385,0.17182618379592896
0.17581291496753693,351,100671,
,351,100671,0.17182160913944244
0.17594006657600403,352,100957,
,352,100957,0.1718502640724182
0.1760580837726593,353,101243,
,353,101243,0.1717972457408905
0.1759241670370102,354,101529,
,354,101529,0.1718391478061676
0.17570245265960693,355,101815,
,355,101815,0.1717713475227356
0.17584845423698425,356,102101,
,356,102101,0.17180174589157104
0.1759238988161087,357,102387,
,357,102387,0.17177331447601318
0.1758957803249359,358,102673,
,358,102673,0.17180892825126648
0.17591917514801025,359,102959,
,359,102959,0.17177550494670868
0.1759360134601593,360,103245,
,360,103245,0.17176565527915955
0.17602500319480896,361,103531,
,361,103531,0.17180408537387848
0.17593824863433838,362,103817,
,362,103817,0.17178788781166077
0.17585699260234833,363,104103,
,363,104103,0.17174819111824036
0.1757916510105133,364,104389,
,364,104389,0.1717488020658493
0.17583449184894562,365,104675,
,365,104675,0.17175032198429108
0.17582114040851593,366,104961,
,366,104961,0.17172454297542572
0.17614217102527618,367,105247,
,367,105247,0.1717345118522644
0.17601753771305084,368,105533,
,368,105533,0.1717706173658371
0.1757621020078659,369,105819,
,369,105819,0.17172062397003174
0.17607319355010986,370,106105,
,370,106105,0.17168739438056946
0.1760610044002533,371,106391,
,371,106391,0.17169755697250366
0.1758195012807846,372,106677,
,372,106677,0.17166802287101746
0.17575442790985107,373,106963,
,373,106963,0.17165042459964752
0.17577022314071655,374,107249,
,374,107249,0.17175781726837158
0.1757734715938568,375,107535,
,375,107535,0.171701118350029
0.17596127092838287,376,107821,
,376,107821,0.17166222631931305
0.1761525720357895,377,108107,
,377,108107,0.17165304720401764
0.17584973573684692,378,108393,
,378,108393,0.17167118191719055
0.17576421797275543,379,108679,
,379,108679,0.1716582030057907
0.17594343423843384,380,108965,
,380,108965,0.17162533104419708
0.1759847104549408,381,109251,
,381,109251,0.1716545820236206
0.1760222464799881,382,109537,
,382,109537,0.1716180443763733
0.17604096233844757,383,109823,
,383,109823,0.17166124284267426
0.17569522559642792,384,110109,
,384,110109,0.17158174514770508
0.17589975893497467,385,110395,
,385,110395,0.17161090672016144
0.17583617568016052,386,110681,
,386,110681,0.1716250330209732
0.17579054832458496,387,110967,
,387,110967,0.1716073602437973
0.17573443055152893,388,111253,
,388,111253,0.1716070920228958
0.17591874301433563,389,111539,
,389,111539,0.1716102957725525
0.17574532330036163,390,111825,
,390,111825,0.17162896692752838
0.17611972987651825,391,112111,
,391,112111,0.171578049659729
0.17576147615909576,392,112397,
,392,112397,0.17160733044147491
0.1759456992149353,393,112683,
,393,112683,0.17157551646232605
0.1759258210659027,394,112969,
,394,112969,0.17151613533496857
0.1757550835609436,395,113255,
,395,113255,0.17156560719013214
0.1759280115365982,396,113541,
,396,113541,0.17157863080501556
0.17579305171966553,397,113827,
,397,113827,0.17151524126529694
0.1758512705564499,398,114113,
,398,114113,0.17153123021125793
0.17579713463783264,399,114399,
,399,114399,0.17154158651828766
0.17584511637687683,400,114685,
,400,114685,0.17154435813426971
0.1759403645992279,401,114971,
,401,114971,0.17149494588375092
0.1758299171924591,402,115257,
,402,115257,0.17151768505573273
0.17589376866817474,403,115543,
,403,115543,0.17148040235042572
0.17582730948925018,404,115829,
,404,115829,0.1714973896741867
0.17578241229057312,405,116115,
,405,116115,0.17147749662399292
0.17568877339363098,406,116401,
,406,116401,0.17149567604064941
0.17576424777507782,407,116687,
,407,116687,0.17148162424564362
0.17577911913394928,408,116973,
,408,116973,0.1714700609445572
0.17576918005943298,409,117259,
,409,117259,0.1714531034231186
0.17583109438419342,410,117545,
,410,117545,0.17142991721630096
0.17587997019290924,411,117831,
,411,117831,0.1714942455291748
0.17582431435585022,412,118117,
,412,118117,0.1714930385351181
0.1758568286895752,413,118403,
,413,118403,0.17146408557891846
0.17574025690555573,414,118689,
,414,118689,0.17141681909561157
0.17563481628894806,415,118975,
,415,118975,0.17146340012550354
0.17590075731277466,416,119261,
,416,119261,0.17142094671726227
0.17574618756771088,417,119547,
,417,119547,0.17143164575099945
0.17578133940696716,418,119833,
,418,119833,0.17139697074890137
0.17586743831634521,419,120119,
,419,120119,0.17138981819152832
0.17587466537952423,420,120405,
,420,120405,0.17138738930225372
0.17569595575332642,421,120691,
,421,120691,0.17140720784664154
0.175822913646698,422,120977,
,422,120977,0.17145495116710663
0.17573940753936768,423,121263,
,423,121263,0.17138253152370453
0.1756732165813446,424,121549,
,424,121549,0.1714099794626236
0.17587949335575104,425,121835,
,425,121835,0.17135609686374664
0.1757308840751648,426,122121,
,426,122121,0.17138606309890747
0.17567045986652374,427,122407,
,427,122407,0.1713871955871582
0.17577452957630157,428,122693,
,428,122693,0.17135627567768097
0.1756356656551361,429,122979,
,429,122979,0.1713366061449051
0.17576198279857635,430,123265,
,430,123265,0.1713615506887436
0.17566139996051788,431,123551,
,431,123551,0.17136286199092865
0.17582949995994568,432,123837,
,432,123837,0.17135389149188995
0.17574365437030792,433,124123,
,433,124123,0.17132730782032013
0.17598138749599457,434,124409,
,434,124409,0.1713275909423828
0.17563405632972717,435,124695,
,435,124695,0.17134934663772583
0.17576222121715546,436,124981,
,436,124981,0.17131656408309937
0.17579403519630432,437,125267,
,437,125267,0.17134463787078857
0.17579253017902374,438,125553,
,438,125553,0.1712987869977951
0.17563457787036896,439,125839,
,439,125839,0.17131827771663666
0.1759127378463745,440,126125,
,440,126125,0.1712961047887802
0.1758209764957428,441,126411,
,441,126411,0.1712418496608734
0.17574365437030792,442,126697,
,442,126697,0.17128480970859528
0.17567846179008484,443,126983,
,443,126983,0.17125074565410614
0.17563727498054504,444,127269,
,444,127269,0.17129088938236237
0.17566777765750885,445,127555,
,445,127555,0.1712741255760193
0.17583481967449188,446,127841,
,446,127841,0.17129011452198029
0.1756887435913086,447,128127,
,447,128127,0.17122571170330048
0.17575673758983612,448,128413,
,448,128413,0.17127777636051178
0.1758185178041458,449,128699,
,449,128699,0.17130088806152344
0.1757412701845169,450,128985,
,450,128985,0.17119604349136353
0.17569148540496826,451,129271,
,451,129271,0.17124135792255402
0.17562651634216309,452,129557,
,452,129557,0.17125073075294495
0.17585185170173645,453,129843,
,453,129843,0.17126095294952393
0.17585371434688568,454,130129,
,454,130129,0.17121121287345886
0.17566724121570587,455,130415,
,455,130415,0.17123539745807648
0.17565540969371796,456,130701,
,456,130701,0.17119064927101135
0.17568448185920715,457,130987,
,457,130987,0.17118845880031586
0.17565055191516876,458,131273,
,458,131273,0.17119798064231873
0.17568716406822205,459,131559,
,459,131559,0.17118073999881744
0.1756594181060791,460,131845,
,460,131845,0.17117170989513397
0.17563024163246155,461,132131,
,461,132131,0.17119745910167694
0.1756730079650879,462,132417,
,462,132417,0.17122718691825867
0.1756751537322998,463,132703,
,463,132703,0.17120151221752167
0.1757863312959671,464,132989,
,464,132989,0.17117461562156677
0.17582827806472778,465,133275,
,465,133275,0.17116250097751617
0.17568103969097137,466,133561,
