train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
0.690381646156311,0,261,,,
0.7452791929244995,0,262,,,
0.7137110829353333,0,263,,,
0.7081886529922485,0,264,,,
0.7147194743156433,0,265,,,
0.7270059585571289,0,266,,,
0.738900899887085,0,267,,,
0.6796917915344238,0,268,,,
0.7209782004356384,0,269,,,
0.7313002943992615,0,270,,,
0.7275956273078918,0,271,,,
0.7105050086975098,0,272,,,
0.7270519137382507,0,273,,,
0.6886819005012512,0,274,,,
0.7611767649650574,0,275,,,
0.6901701092720032,0,276,,,
0.741885781288147,0,277,,,
0.7440799474716187,0,278,,,
0.732010543346405,0,279,,,
0.7153593897819519,0,280,,,
0.6850624084472656,0,281,,,
0.6997690200805664,0,282,,,
0.7295328378677368,0,283,,,
0.7196089029312134,0,284,,,
0.6747694611549377,0,285,,,
,,0,0.7150821685791016,,
,,1,0.6928905248641968,,
,,2,0.7230985760688782,,
,,3,0.7498229146003723,,
,,4,0.7127236127853394,,
,,5,0.7126280069351196,,
,,6,0.6929467916488647,,
,,7,0.7158002853393555,,
,,8,0.7095063328742981,,
,,9,0.7113798260688782,,
,,10,0.7334541082382202,,
,,11,0.7724281549453735,,
,,12,0.6956948637962341,,
,,13,0.6987394690513611,,
,,14,0.7067633867263794,,
,,15,0.7427425384521484,,
,,16,0.6501497626304626,,
,,17,0.7298734784126282,,
,,18,0.689087986946106,,
,,19,0.7004104852676392,,
,,20,0.7073363661766052,,
,,21,0.6878581643104553,,
,,22,0.6933095455169678,,
,,23,0.7067840099334717,,
,,24,0.7342243790626526,,
,,25,0.6803081035614014,,
,,26,0.6959710717201233,,
,,27,0.711637020111084,,
,,28,0.7228562235832214,,
,,29,0.6930974125862122,,
,,30,0.7157682776451111,,
,,31,0.6910790801048279,,
,,32,0.7708615064620972,,
,,33,0.6972581744194031,,
,,34,0.741060197353363,,
,,35,0.7291377186775208,,
,,36,0.7213429808616638,,
,,37,0.7075389623641968,,
,,38,0.7001473903656006,,
,,39,0.7117346525192261,,
,,40,0.6697124242782593,,
,,41,0.687751829624176,,
,,42,0.6728083491325378,,
,,43,0.6995148658752441,,
,,44,0.7295841574668884,,
,,45,0.6961721181869507,,
,,46,0.6935611367225647,,
,,47,0.7229324579238892,,
,,48,0.727738618850708,,
,,49,0.7222044467926025,,
,,50,0.736559271812439,,
,,51,0.6919057965278625,,
,,52,0.7064782977104187,,
,,53,0.6964594721794128,,
,,54,0.6698674559593201,,
,,55,0.776404619216919,,
,,56,0.6894381046295166,,
,,57,0.6804945468902588,,
,,58,0.681725800037384,,
,,59,0.7322217226028442,,
,,60,0.738265872001648,,
,,61,0.715828001499176,,
,,62,0.7432215809822083,,
,,63,0.7148798108100891,,
,,64,0.7147666215896606,,
,,65,0.6986201405525208,,
,,66,0.702379047870636,,
,,67,0.6627293229103088,,
,,68,0.7029920816421509,,
,,69,0.7084016799926758,,
,,70,0.7440782785415649,,
,,71,0.6847569942474365,,
,0,285,,0.7097975611686707,
,0,285,,,0.7951943278312683
0.7088155150413513,1,286,,,
0.6950081586837769,1,287,,,
0.6939795017242432,1,288,,,
0.7238123416900635,1,289,,,
0.7118667960166931,1,290,,,
0.7382199168205261,1,291,,,
0.7432842254638672,1,292,,,
0.6759386658668518,1,293,,,
0.6992921829223633,1,294,,,
0.6991204023361206,1,295,,,
0.6696029305458069,1,296,,,
0.7431999444961548,1,297,,,
0.6926630735397339,1,298,,,
0.6999530792236328,1,299,,,
0.7156258821487427,1,300,,,
0.712660014629364,1,301,,,
0.6907858848571777,1,302,,,
0.6890621185302734,1,303,,,
0.711921751499176,1,304,,,
0.7009531259536743,1,305,,,
0.7166699767112732,1,306,,,
0.6803944706916809,1,307,,,
0.7049153447151184,1,308,,,
0.6832819581031799,1,309,,,
0.7352207899093628,1,310,,,
0.7156919836997986,1,311,,,
0.6884920001029968,1,312,,,
0.6786646246910095,1,313,,,
0.6743566393852234,1,314,,,
0.6857015490531921,1,315,,,
0.5912793874740601,1,316,,,
0.6827766299247742,1,317,,,
0.7024565935134888,1,318,,,
0.7369356751441956,1,319,,,
0.6711949706077576,1,320,,,
0.7230210900306702,1,321,,,
0.7401881217956543,1,322,,,
0.6816712021827698,1,323,,,
0.6960546374320984,1,324,,,
0.7080565690994263,1,325,,,
0.7048661708831787,1,326,,,
0.7106789946556091,1,327,,,
0.6387972235679626,1,328,,,
0.6896925568580627,1,329,,,
0.6986593008041382,1,330,,,
0.6734460592269897,1,331,,,
0.6913390159606934,1,332,,,
0.6670345067977905,1,333,,,
0.680608868598938,1,334,,,
0.7202876210212708,1,335,,,
0.7031458020210266,1,336,,,
0.6784147620201111,1,337,,,
0.6646988391876221,1,338,,,
0.7368670105934143,1,339,,,
0.7214668989181519,1,340,,,
0.7001774907112122,1,341,,,
0.710757315158844,1,342,,,
0.7138804197311401,1,343,,,
0.6984761953353882,1,344,,,
0.6535349488258362,1,345,,,
0.6959822773933411,1,346,,,
0.7089065909385681,1,347,,,
0.683965265750885,1,348,,,
0.7012730240821838,1,349,,,
0.6919909715652466,1,350,,,
0.6965285539627075,1,351,,,
0.6848527193069458,1,352,,,
0.7601733803749084,1,353,,,
0.6788085103034973,1,354,,,
0.7018221616744995,1,355,,,
0.7124595046043396,1,356,,,
0.7405112981796265,1,357,,,
0.682112455368042,1,358,,,
0.6979026794433594,1,359,,,
0.69832444190979,1,360,,,
0.6959118247032166,1,361,,,
0.6862103939056396,1,362,,,
0.6539465188980103,1,363,,,
0.6866661906242371,1,364,,,
0.7248989939689636,1,365,,,
0.666566789150238,1,366,,,
0.7221004962921143,1,367,,,
0.692894458770752,1,368,,,
0.7185063362121582,1,369,,,
0.7693339586257935,1,370,,,
0.6965948343276978,1,371,,,
0.6881775856018066,1,372,,,
0.6686756014823914,1,373,,,
0.6933615207672119,1,374,,,
0.7198290824890137,1,375,,,
0.6584011316299438,1,376,,,
0.6883450746536255,1,377,,,
0.6714940071105957,1,378,,,
0.7272870540618896,1,379,,,
0.6903730034828186,1,380,,,
0.6191161274909973,1,381,,,
0.671730101108551,1,382,,,
0.6679641008377075,1,383,,,
0.6511161923408508,1,384,,,
0.6161272525787354,1,385,,,
0.6844654679298401,1,386,,,
0.6747124791145325,1,387,,,
0.7518786191940308,1,388,,,
0.6927887201309204,1,389,,,
0.6369408965110779,1,390,,,
0.6685605049133301,1,391,,,
0.6601536273956299,1,392,,,
0.6771712303161621,1,393,,,
0.6510711908340454,1,394,,,
0.6691973805427551,1,395,,,
0.722748875617981,1,396,,,
0.6531718969345093,1,397,,,
0.6523689031600952,1,398,,,
0.6700068116188049,1,399,,,
0.688825249671936,1,400,,,
0.6660743951797485,1,401,,,
0.6234309673309326,1,402,,,
0.6621254086494446,1,403,,,
0.6679924130439758,1,404,,,
0.7307174801826477,1,405,,,
0.6831876635551453,1,406,,,
0.6909915804862976,1,407,,,
0.6890841126441956,1,408,,,
0.6512505412101746,1,409,,,
0.7244057059288025,1,410,,,
0.6940930485725403,1,411,,,
0.6699978113174438,1,412,,,
0.6723961234092712,1,413,,,
0.6692461967468262,1,414,,,
0.6460915207862854,1,415,,,
0.6612404584884644,1,416,,,
0.6564074754714966,1,417,,,
0.6480540633201599,1,418,,,
0.6377257108688354,1,419,,,
0.6666935682296753,1,420,,,
0.6654022336006165,1,421,,,
0.6824133396148682,1,422,,,
0.6675422191619873,1,423,,,
0.6424565315246582,1,424,,,
0.6847137808799744,1,425,,,
0.6780628561973572,1,426,,,
0.6416023373603821,1,427,,,
0.6417030096054077,1,428,,,
0.6475725769996643,1,429,,,
0.6750510334968567,1,430,,,
0.717747688293457,1,431,,,
0.6742886900901794,1,432,,,
0.671962559223175,1,433,,,
0.6337019205093384,1,434,,,
0.6902574896812439,1,435,,,
0.680638313293457,1,436,,,
0.6707302331924438,1,437,,,
0.6272866725921631,1,438,,,
0.6979820132255554,1,439,,,
0.6388275027275085,1,440,,,
0.6458746790885925,1,441,,,
0.6814837455749512,1,442,,,
0.6197425723075867,1,443,,,
0.6552533507347107,1,444,,,
0.6974512934684753,1,445,,,
0.673710823059082,1,446,,,
0.6969355344772339,1,447,,,
0.6867502927780151,1,448,,,
0.6504650115966797,1,449,,,
0.7370725870132446,1,450,,,
0.6989152431488037,1,451,,,
0.6731880307197571,1,452,,,
0.6479483246803284,1,453,,,
0.6767178177833557,1,454,,,
0.6365544199943542,1,455,,,
0.669670820236206,1,456,,,
0.6346661448478699,1,457,,,
0.661306619644165,1,458,,,
0.6624091863632202,1,459,,,
0.7009985446929932,1,460,,,
0.6787216067314148,1,461,,,
0.7060702443122864,1,462,,,
0.6377701163291931,1,463,,,
0.6644163131713867,1,464,,,
0.6762784123420715,1,465,,,
0.6780370473861694,1,466,,,
0.6595786213874817,1,467,,,
0.6553010940551758,1,468,,,
0.6905176043510437,1,469,,,
0.6409285068511963,1,470,,,
0.6693248748779297,1,471,,,
0.6215471625328064,1,472,,,
0.6669682264328003,1,473,,,
0.6599876880645752,1,474,,,
0.644986629486084,1,475,,,
0.6357932686805725,1,476,,,
0.6508467197418213,1,477,,,
0.6145809888839722,1,478,,,
0.6880247592926025,1,479,,,
0.6440252065658569,1,480,,,
0.6544782519340515,1,481,,,
0.6855396628379822,1,482,,,
0.6876596212387085,1,483,,,
0.6460726261138916,1,484,,,
0.6308744549751282,1,485,,,
0.594426155090332,1,486,,,
0.6289079189300537,1,487,,,
0.6169857382774353,1,488,,,
0.6662776470184326,1,489,,,
0.6514306664466858,1,490,,,
0.6493160128593445,1,491,,,
0.6444483399391174,1,492,,,
0.6527186632156372,1,493,,,
0.6287866234779358,1,494,,,
0.6724945306777954,1,495,,,
0.6947284936904907,1,496,,,
0.6195293068885803,1,497,,,
0.6246793866157532,1,498,,,
0.631499707698822,1,499,,,
0.64454185962677,1,500,,,
0.6277918219566345,1,501,,,
0.6412811875343323,1,502,,,
0.6354997754096985,1,503,,,
0.6578558087348938,1,504,,,
0.596376895904541,1,505,,,
0.6376796960830688,1,506,,,
0.6204585433006287,1,507,,,
0.6683039665222168,1,508,,,
0.6204743981361389,1,509,,,
0.6939088702201843,1,510,,,
0.6741978526115417,1,511,,,
0.7047587633132935,1,512,,,
0.6386896371841431,1,513,,,
0.6306114792823792,1,514,,,
0.7036599516868591,1,515,,,
0.6429248452186584,1,516,,,
0.6425001621246338,1,517,,,
0.6851303577423096,1,518,,,
0.6268215775489807,1,519,,,
0.6541391015052795,1,520,,,
0.6773443222045898,1,521,,,
0.6454178094863892,1,522,,,
0.6493915915489197,1,523,,,
0.5928307771682739,1,524,,,
0.5962141156196594,1,525,,,
0.7047336101531982,1,526,,,
0.6548041105270386,1,527,,,
0.6291276812553406,1,528,,,
0.6474126577377319,1,529,,,
0.6678590774536133,1,530,,,
0.6563143730163574,1,531,,,
0.6556745767593384,1,532,,,
0.6620743870735168,1,533,,,
0.587266743183136,1,534,,,
0.713307797908783,1,535,,,
0.6562076210975647,1,536,,,
0.5961803793907166,1,537,,,
0.6238426566123962,1,538,,,
0.6923235058784485,1,539,,,
0.6264240741729736,1,540,,,
0.6009500622749329,1,541,,,
0.7005756497383118,1,542,,,
0.6654385328292847,1,543,,,
0.6500927805900574,1,544,,,
0.6480205059051514,1,545,,,
0.6682073473930359,1,546,,,
0.6072554588317871,1,547,,,
0.5979224443435669,1,548,,,
0.6207044720649719,1,549,,,
0.669779360294342,1,550,,,
0.6609426736831665,1,551,,,
0.6258690357208252,1,552,,,
0.6675363183021545,1,553,,,
0.6464563012123108,1,554,,,
0.6430593729019165,1,555,,,
0.6139469742774963,1,556,,,
0.6127543449401855,1,557,,,
0.6132819056510925,1,558,,,
0.6402712464332581,1,559,,,
0.6267873048782349,1,560,,,
0.6074537038803101,1,561,,,
0.6558276414871216,1,562,,,
0.6174418330192566,1,563,,,
0.6706008911132812,1,564,,,
0.659824788570404,1,565,,,
0.6214480400085449,1,566,,,
0.6353340744972229,1,567,,,
0.6368134617805481,1,568,,,
0.6514552235603333,1,569,,,
0.6473106145858765,1,570,,,
0.5670956969261169,1,571,,,
,,72,0.6326922178268433,,
,,73,0.6285344958305359,,
,,74,0.6570624709129333,,
,,75,0.6655430197715759,,
,,76,0.6493028998374939,,
,,77,0.641364336013794,,
,,78,0.6266169548034668,,
,,79,0.6534136533737183,,
,,80,0.6435903310775757,,
,,81,0.6364577412605286,,
,,82,0.6563040614128113,,
,,83,0.6894097328186035,,
,,84,0.6317969560623169,,
,,85,0.6269645094871521,,
,,86,0.6492195129394531,,
,,87,0.6790509223937988,,
,,88,0.5796403884887695,,
,,89,0.6632737517356873,,
,,90,0.6244211792945862,,
,,91,0.6324092745780945,,
,,92,0.638122022151947,,
,,93,0.6206350326538086,,
,,94,0.6282304525375366,,
,,95,0.6389241218566895,,
,,96,0.6638540625572205,,
,,97,0.6091457605361938,,
,,98,0.630034327507019,,
,,99,0.6470632553100586,,
,,100,0.6595101356506348,,
,,101,0.6199377179145813,,
,,102,0.6432914137840271,,
,,103,0.6228073239326477,,
,,104,0.6848552823066711,,
,,105,0.627975583076477,,
,,106,0.6570791602134705,,
,,107,0.6515461206436157,,
,,108,0.6498609185218811,,
,,109,0.6447453498840332,,
,,110,0.627227783203125,,
,,111,0.636336624622345,,
,,112,0.6071428060531616,,
,,113,0.6230924725532532,,
,,114,0.6046556830406189,,
,,115,0.6279805302619934,,
,,116,0.6574231386184692,,
,,117,0.6205663681030273,,
,,118,0.6264706254005432,,
,,119,0.6481508016586304,,
,,120,0.6597457528114319,,
,,121,0.6457025408744812,,
,,122,0.6637070178985596,,
,,123,0.6274930238723755,,
,,124,0.635768711566925,,
,,125,0.6316874027252197,,
,,126,0.600268542766571,,
,,127,0.6997073292732239,,
,,128,0.6115800142288208,,
,,129,0.625249445438385,,
,,130,0.6098610162734985,,
,,131,0.6568868160247803,,
,,132,0.667441189289093,,
,,133,0.639750599861145,,
,,134,0.6790189146995544,,
,,135,0.6386096477508545,,
,,136,0.6420037150382996,,
,,137,0.6246551275253296,,
,,138,0.6211202144622803,,
,,139,0.5976622104644775,,
,,140,0.6277550458908081,,
,,141,0.6374529600143433,,
,,142,0.6717360615730286,,
,,143,0.6216185688972473,,
,1,571,,0.6393311023712158,
,1,571,,,0.670343816280365
0.6281515955924988,2,572,,,
0.5765029191970825,2,573,,,
0.6829386949539185,2,574,,,
0.6543354988098145,2,575,,,
0.5947183966636658,2,576,,,
0.6545484662055969,2,577,,,
0.6490951180458069,2,578,,,
0.6622146368026733,2,579,,,
0.6154375672340393,2,580,,,
0.6482768058776855,2,581,,,
0.6554490923881531,2,582,,,
0.6319522261619568,2,583,,,
0.6577093601226807,2,584,,,
0.6823863983154297,2,585,,,
0.6118482351303101,2,586,,,
0.6620196104049683,2,587,,,
0.6447704434394836,2,588,,,
0.6292390823364258,2,589,,,
0.5985419750213623,2,590,,,
0.5781280398368835,2,591,,,
0.671696126461029,2,592,,,
0.6326335072517395,2,593,,,
0.6394274830818176,2,594,,,
0.6294695734977722,2,595,,,
0.6318982243537903,2,596,,,
0.6326858401298523,2,597,,,
0.5879902243614197,2,598,,,
0.6284051537513733,2,599,,,
0.6334053874015808,2,600,,,
0.638027012348175,2,601,,,
0.616304874420166,2,602,,,
0.6152716279029846,2,603,,,
0.6285309195518494,2,604,,,
0.6167669892311096,2,605,,,
0.6332537531852722,2,606,,,
0.6225327253341675,2,607,,,
0.6371222734451294,2,608,,,
0.6295421123504639,2,609,,,
0.6261150240898132,2,610,,,
0.6008970737457275,2,611,,,
0.6583375334739685,2,612,,,
0.6174285411834717,2,613,,,
0.6234189867973328,2,614,,,
0.5889729261398315,2,615,,,
0.6112501621246338,2,616,,,
0.614856481552124,2,617,,,
0.6026838421821594,2,618,,,
0.6141934394836426,2,619,,,
0.5926167964935303,2,620,,,
0.6163302063941956,2,621,,,
0.6443243026733398,2,622,,,
0.6448290348052979,2,623,,,
0.6460607051849365,2,624,,,
0.5943503975868225,2,625,,,
0.5978140830993652,2,626,,,
0.6001590490341187,2,627,,,
0.5683700442314148,2,628,,,
0.6124820113182068,2,629,,,
0.6037434339523315,2,630,,,
0.5817047953605652,2,631,,,
0.6440221071243286,2,632,,,
0.601747453212738,2,633,,,
0.5950984358787537,2,634,,,
0.5920178294181824,2,635,,,
0.6047433018684387,2,636,,,
0.5995845198631287,2,637,,,
0.636360228061676,2,638,,,
0.6091101765632629,2,639,,,
0.6202203035354614,2,640,,,
0.5936232805252075,2,641,,,
0.6233037710189819,2,642,,,
0.6439110040664673,2,643,,,
0.6283686757087708,2,644,,,
0.6104784607887268,2,645,,,
0.6194316148757935,2,646,,,
0.564259946346283,2,647,,,
0.580446183681488,2,648,,,
0.6463890075683594,2,649,,,
0.5785911083221436,2,650,,,
0.6334348917007446,2,651,,,
0.5943478941917419,2,652,,,
0.5929641127586365,2,653,,,
0.5661177039146423,2,654,,,
0.5936705470085144,2,655,,,
0.5777431130409241,2,656,,,
0.6622048616409302,2,657,,,
0.5953772664070129,2,658,,,
0.5963702201843262,2,659,,,
0.6156761050224304,2,660,,,
0.6162391901016235,2,661,,,
0.6385605931282043,2,662,,,
0.6561126112937927,2,663,,,
0.5969958305358887,2,664,,,
0.6001778841018677,2,665,,,
0.6313141584396362,2,666,,,
0.6190910339355469,2,667,,,
0.6404672861099243,2,668,,,
0.6222482323646545,2,669,,,
0.6297821998596191,2,670,,,
0.5971144437789917,2,671,,,
0.6329367160797119,2,672,,,
0.6296256184577942,2,673,,,
0.6273120045661926,2,674,,,
0.561138391494751,2,675,,,
0.6038708686828613,2,676,,,
0.6389816403388977,2,677,,,
0.6331248879432678,2,678,,,
0.5950486660003662,2,679,,,
0.611920177936554,2,680,,,
0.5824809670448303,2,681,,,
0.6050068736076355,2,682,,,
0.6141879558563232,2,683,,,
0.6230579018592834,2,684,,,
0.6506519317626953,2,685,,,
0.6424482464790344,2,686,,,
0.6242337822914124,2,687,,,
0.6160275340080261,2,688,,,
0.6079559922218323,2,689,,,
0.6125112175941467,2,690,,,
0.5932040214538574,2,691,,,
0.6241573095321655,2,692,,,
0.6280874013900757,2,693,,,
0.5643401741981506,2,694,,,
0.6402672529220581,2,695,,,
0.5848418474197388,2,696,,,
0.6275225877761841,2,697,,,
0.6621885895729065,2,698,,,
0.5988155007362366,2,699,,,
0.6003682613372803,2,700,,,
0.5928577780723572,2,701,,,
0.5613318085670471,2,702,,,
0.6409360766410828,2,703,,,
0.5655701756477356,2,704,,,
0.6101645827293396,2,705,,,
0.6116161942481995,2,706,,,
0.6256689429283142,2,707,,,
0.5934771299362183,2,708,,,
0.6161434650421143,2,709,,,
0.6145608425140381,2,710,,,
0.5710376501083374,2,711,,,
0.5934393405914307,2,712,,,
0.5986042022705078,2,713,,,
0.557001531124115,2,714,,,
0.6217036843299866,2,715,,,
0.6169983148574829,2,716,,,
0.5997664928436279,2,717,,,
0.5785775780677795,2,718,,,
0.5851820111274719,2,719,,,
0.5805811882019043,2,720,,,
0.6273219585418701,2,721,,,
0.5970944166183472,2,722,,,
0.5723164081573486,2,723,,,
0.6062037944793701,2,724,,,
0.6074278354644775,2,725,,,
0.5977794528007507,2,726,,,
0.5637876987457275,2,727,,,
0.6044293642044067,2,728,,,
0.5975481867790222,2,729,,,
0.6088958382606506,2,730,,,
0.5740957856178284,2,731,,,
0.5715662837028503,2,732,,,
0.6107524633407593,2,733,,,
0.598770797252655,2,734,,,
0.5724603533744812,2,735,,,
0.5910580158233643,2,736,,,
